number,name,address,position.lat,position.lng
2048,Kilmore Road,Kilmore Road,53.39363804,-6.214612828
2049,Bunratty Avenue,Bunratty Road,53.39363095,-6.20694438
2050,Coolock Ind Estate,Greencastle Road,53.39298934,-6.197167523
2051,Coolock Drive,Coolock Drive,53.39518097,-6.201240217
2052,Bunratty Road,Bunratty Road,53.39373901,-6.207556346
2053,Kilbarron Road,Kilbarron Road,53.39345734,-6.222379317
2054,Kilbarron Park,Kilbarron Road,53.39349324,-6.222979288
2055,Saint Francis Church,Clonshaugh Avenue,53.40265293,-6.206805617
2056,Priorswood Road,Priorswood Road,53.40205541,-6.204725184
2057,Marigold Avenue,Priorswood Road,53.39822153,-6.190705381
2058,Moat Avenue,Priorswood Road,53.40200423,-6.204907816
2059,Priorswood Road,Priorswood Road,53.39818743,-6.190827136
2060,The Link Road,Priorswood Road,53.39859041,-6.194885484
2061,Marigold Road,Priorswood Road,53.39842896,-6.193719317
2062,Ferrycarrig Green,Priorswood Road,53.40017781,-6.198818683
2063,Priorswood Road,Priorswood Road,53.40087936,-6.200638886
2064,Greencastle Avenue,Greencastle Road,53.39490032,-6.199913741
2065,Greencastle Road,Greencastle Road,53.3950811,-6.199981297
2066,Kilbarron Road Junc,Dundaniel Road,53.39473669,-6.225604084
2067,Castletimon Drive,Ballyshannon Road,53.39436199,-6.231243501
2068,Kilbarron Drive,Kilbarron Road,53.39434887,-6.22551496
2069,Castletimon Park,Castletimon Road,53.3954603,-6.22954384
2070,Castletimon Road,Castletimon Road,53.395489,-6.227843426
2071,Chanel Avenue,Ardlea Road,53.38587943,-6.209089308
2072,Chanel Avenue,Ardlea Road,53.38525062,-6.208514352
2073,St John of Gods NS,Kilmore Road,53.38949217,-6.215056995
2074,Parkview Avenue,Harold's Cross Road,53.32286037,-6.279102629
2075,Harold's Cross Road,Harold's Cross Road,53.31502387,-6.282299647
2076,Mount Tallant Avenue,Harold's Cross Road,53.31647014,-6.280995781
2077,Mount Tallant Avenue,Harold's Cross Road,53.31556275,-6.281647623
2078,Harold's Cross Park,Harold's Cross Road,53.32562461,-6.278195704
2079,Victoria Street,South Circular Road,53.33232276,-6.269637622
2080,War Memorial Hall,Rathfarnham Road,53.30741743,-6.28400062
2081,Terenure ,Terenure Road,53.30886606,-6.284107591
2082,Rathfarnham Road,Terenure Road North,53.30839571,-6.283901356
2083,Whitton Road,Terenure Road North,53.31240962,-6.282389614
2084,Terenure Road North,Terenure Road North,53.31117904,-6.283069341
2085,Whitton Road,Terenure Road North,53.31243039,-6.282583884
2086,Elm Park Terrace,Terenure Road East,53.310747,-6.283026651
2087,Synge Street,Harrington Street,53.33247838,-6.26611779
2088,Coolock Leisureplex,Malahide Road,53.39110922,-6.195277288
2089,Brookville Cresent,Malahide Road,53.39078982,-6.196147843
2090,Mask Park,Malahide Road,53.38433056,-6.202915428
2091,Newtown Cottages,Malahide Road,53.39288238,-6.191879185
2092,Ferrycarrig Park,Priorswood Road,53.40085551,-6.20024887
2093,Belcamp Avenue,Priorswood Road,53.39989427,-6.197898243
2094,Newtown Road,Malahide Road,53.39649701,-6.187229623
2095,S Great George's St,South Gate George's Street,53.3423418,-6.264501082
2096,S Great George's St,South Gate George's Street,53.34180872,-6.264928229
2097,Fade Street,,53.3424601,-6.264601408
2098,Redmond's Hill,Redmond's Hill,53.33812835,-6.265873557
2099,Redmond's Hill,,53.33824578,-6.265913843
2100,Camden Street Lower,Upper Camden Street,53.33437841,-6.265124754
2101,Stop No. 7580,,53.33415362,-6.265118862
2102,Harrington Street,Harrington Street,53.33249965,-6.265726535
2103,Mornington Grove,Malahide Road,53.38268146,-6.206216963
2104,Mornington Grove,Malahide Road,53.3825122,-6.20691559
2105,McKelvey Avenue,St. Margaret's Road,53.40019629,-6.303143292
2106,Donaghmore,Maynooth Road,53.32494115,-6.320408004
2107,Crumlin Hospital,Drimnagh Road,53.32495077,-6.320452663
2108,Our Lady's Hospital for Sick Children,Drimnagh Road,53.32492678,-6.31938773
2109,Crumlin Hospital,Drimnagh Road,53.32499949,-6.319444922
2110,Ardmore Hotel,Finglas Road,53.38168915,-6.290485541
2111,Waterloo Road,Waterloo Road,53.33249786,-6.243489197
2112,Flemmings Place,Waterloo Road,53.33263636,-6.243738764
2113,Limewood,Tonlegee Road,53.39100576,-6.181944838
2114,Limewood,Tonlegee Road,53.39083178,-6.182914548
2115,Rathdown Park,Templeogue Road,53.30721964,-6.288375352
2116,Lakelands Park,Templeogue Road,53.30606314,-6.290462401
2117,Rathdown Park,Templeogue Road,53.30773225,-6.287769597
2118,Terenure Library,Templeogue Road,53.30887332,-6.285863092
2119,Terenure Road East,Terenure Road East,53.31041164,-6.281584401
2120,St Joseph's BNS,Terenure Road East,53.31009949,-6.282377314
2121,Terenure College,Templeogue Road,53.30439353,-6.293125001
2122,Lakelands Park,Templeogue Road,53.30557703,-6.29103703
2123,Terenure College,Templeogue Road,53.30417282,-6.293403897
2124,Bushy Park House,Templeogue Road,53.30239022,-6.296340842
2125,Gardiner Street Lwr,Lower Gardiner Street,53.35031769,-6.254262949
2126,Railway Street,Lower Gardiner Street,53.35174335,-6.255256217
2127,Gardiner Street Lwr,Lower Gardiner Street,53.35370557,-6.256678323
2128,Stop No. 7605,,53.35273037,-6.255756701
2129,Rathmines Park,Rathgar Road,53.32005627,-6.26855786
2130,Terenure Road East,Terenure Road East,53.31167595,-6.275770632
2131,Brighton Road,Terenure Road East,53.31171244,-6.276429504
2132,Garville Avenue,Rathgar Road,53.31594491,-6.271395948
2133,Spire View Lane,Rathgar Road,53.31792917,-6.270009882
2134,Rathgar Place,Rathgar Road,53.31941277,-6.26880907
2135,Templeogue Road,Templeogue Road,53.3090016,-6.285407748
2136,Rathgar Village,Rathgar Road,53.31264971,-6.273495173
2137,Brighton Road,Terenure Road East,53.31114556,-6.278253253
2138,Swan Centre,Lower Rathmines Road,53.32328527,-6.265619895
2139,Rathmines,Lower Rathmines Road,53.32498019,-6.265355983
2140,Swan Centre,Lower Rathmines Road,53.32313059,-6.265491062
2141,Rathgar Road,Rathgar Road,53.3216019,-6.266678914
2142,Rathmines Garda Stn,Rathgar Road,53.32162602,-6.26648279
2143,Terenure Road West,Terenure Road West,53.31189065,-6.298228688
2144,Lavarna Grove,Terenure Road West,53.31165559,-6.297502661
2145,Parkmore Drive,Terenure Road West,53.31097359,-6.293177632
2146,Hazelbrook Road,Terenure Road West,53.311367,-6.294917828
2147,Parkmore Drive,Terenure Road West,53.31093569,-6.292413763
2148,Terenure Garda Stn,Terenure Road West,53.31019811,-6.287986059
2149,St Joseph's School,Terenure Road West,53.31033512,-6.28939126
2150,Kimmage Road West,Kimmage Road West,53.31210389,-6.30057644
2151,Terenure Road West,Terenure Road West,53.30966957,-6.285606083
2152,Newtown Cottages,Malahide Road,53.39250139,-6.19342905
2153,Newtown Road,Malahide Road,53.39672636,-6.18753567
2154,Killester Avenue,Malahide Road,53.37923228,-6.211758333
2155,Danieli Road,Malahide Road,53.38130213,-6.208334392
2156,Mask Avenue,Malahide Road,53.38558577,-6.202110858
2157,Mask Avenue,Malahide Road,53.38498447,-6.202767614
2158,Chanel College,Malahide Road,53.38696265,-6.201030489
2159,Ardmore Drive,Kilmore Road,53.3881138,-6.214844044
2160,Castlekevin Road,Kilmore Road,53.39113731,-6.215078366
2161,Elm Mount Road,Malahide Road,53.37802464,-6.214544626
2162,Killester Avenue,Malahide Road,53.37878227,-6.212318325
2163,Mayfield Park,Malahide Road,53.3768165,-6.216098254
2164,Clonshaugh Ind Est E,Clonshaugh Industrial Estate,53.39993115,-6.218921183
2165,Oak Road,Collins Avenue,53.37638993,-6.221241539
2166,Oak Road,Collins Avenue,53.37636702,-6.221513046
2167,Belton Park Road,Collins Avenue,53.37752621,-6.225117282
2168,Belton Park Road,Collins Avenue,53.37764311,-6.226329938
2169,Clonshaugh Ind Est N,Clonshaugh Industrial Estate,53.40345341,-6.218849243
2170,Gardiner Street Upr,Upper Gardiner Street,53.35853238,-6.261003595
2171,Coolock Lane Park,Clonshaugh Industrial Estate,53.39935505,-6.221877803
2172,Clonshaugh Ind Est W,Clonshaugh Industrial Estate,53.40089737,-6.225257483
2173,Celtic Park Road,Collins Avenue,53.3786332,-6.230662931
2174,Grace Park Meadows,Collins Avenue,53.3779922,-6.227442769
2175,Grace Park Meadows,Collins Avenue,53.37921719,-6.23307384
2176,Grace Park Heights,Collins Avenue,53.38001849,-6.235596083
2177,Celtic Park Road,Collins Avenue,53.37860751,-6.231355441
2178,Thorndale Court,Collins Avenue,53.38071894,-6.237987295
2179,Grace Park Heights,Collins Avenue,53.38015612,-6.235785808
2180,St Canice's GNS,Seamus Ennis Road,53.38989793,-6.295704589
2181,Astro Park,Oscar Traynor Road,53.3977026,-6.229225175
2182,Mellowes Road,Mellowes Road,53.39014168,-6.310955692
2183,Finglas Garda Stn,Mellowes Road,53.38991139,-6.306754949
2184,Finglas Garda Stn,Mellowes Road,53.38982777,-6.306562811
2185,Mellowes Road,Mellowes Road,53.38987729,-6.30308771
2186,Finglas Fire Station,Mellowes Road,53.38997865,-6.303895582
2187,Funeral Home,Oscar Traynor Road,53.39224105,-6.205965308
2188,Beechpark Avenue,Oscar Traynor Road,53.39098308,-6.201808185
2189,Brookville Cresent,Oscar Traynor Road,53.39008112,-6.199214991
2190,Tonlegee Road,Tonlegee Road,53.38921951,-6.195131712
2191,Moatfield Avenue,Tonlegee Road,53.38889009,-6.196528881
2192,Armstrong Walk,Oscar Traynor Road,53.39357477,-6.209788686
2193,Clonsaugh Industrial Estate,Oscar Traynor Road,53.39705946,-6.218620062
2194,Northside Shopping Centre,Oscar Traynor Road,53.39574062,-6.215171417
2195,Northside SC,Oscar Traynor Road,53.39568246,-6.215489638
2196,Botanic Avenue,Lower Drumcondra Road,53.36714373,-6.255513501
2197,Dargle Road,Lower Drumcondra Road,53.36585593,-6.25595682
2198,Ventry Drive,Ventry Drive,53.36896993,-6.304264536
2199,Ventry Drive,Ventry Drive,53.36907751,-6.304245234
2200,Faussagh Avenue,Faussagh Avenue,53.36739156,-6.300720678
2201,Dingle Road,Faussagh Avenue,53.36725465,-6.298051276
2202,Broombridge Road,Faussagh Avenue,53.36727499,-6.300740345
2203,Fionnbarra GAA,Faussagh Avenue,53.36654723,-6.291317319
2204,Faussaugh Avenue,Faussagh Avenue,53.36679244,-6.292750108
2205,Ballymun Road,Ballymun Road,53.37788177,-6.2682869
2206,Ballymun Road,Ballymun Road,53.37629825,-6.270034572
2207,Phibsborough,North Circular Road,53.36087575,-6.271966627
2208,Phibsborough,North Circular Road,53.3607978,-6.27154908
2209,Mater Hospital,North Circular Road,53.36027925,-6.265545096
2210,Mater Hospital,North Circular Road,53.36015371,-6.26556522
2211,Leo Street,North Circular Road,53.36016256,-6.26370178
2212,Dalymount,Cabra Road,53.36081623,-6.276551675
2213,Phibsborough PO,Cabra Road,53.36086297,-6.276053961
2214,Dalymount,Cabra Road,53.36075973,-6.276373655
2215,Quarry Road,Quarry Road,53.36216305,-6.290200571
2216,Quarry Road,Quarry Road,53.36223706,-6.290347862
2217,Quarry Road,Cabra Road,53.36130918,-6.289573652
2218,Quarry Road,Cabra Road,53.36127922,-6.2893645
2219,Annamoe Terrace,Cabra Road,53.36114922,-6.284065835
2220,Annamoe Terrace,Cabra Road,53.36101801,-6.284942563
2221,Churchview Home,Cabra Road,53.36102125,-6.280795505
2222,Churchview Home,Cabra Road,53.36094625,-6.281204202
2223,North Circular Road,North Circular Road,53.36001449,-6.262791289
2224,Mountjoy,North Circular Road,53.36041161,-6.26846958
2225,Drumcondra Rail Stn,Lower Drumcondra Road,53.36391612,-6.257298256
2226,Fitzroy Avenue,Lower Drumcondra Road,53.36232904,-6.258790465
2227,Quarry Road,Quarry Road,53.36434556,-6.288835941
2228,Faussaugh Ave Church,Faussagh Avenue,53.36720024,-6.295498814
2229,Faussaugh Ave Church,Faussagh Avenue,53.36708858,-6.295232782
2230,Church,Fassaugh Avenue,53.3672285,-6.296218994
2231,Finglas,North Road,53.40148016,-6.309378629
2232,Finglas Bridge,Finglas Road,53.37684384,-6.287297738
2233,Harts Corner,Finglas Road,53.36684005,-6.272326309
2234,Finglas Mckee Avenue,St Margarets Road,53.39981837,-6.303113215
2235,Finglas Mckee Avenue,St Margarets Road,53.39841423,-6.304236804
2236,Parnell Square East,Parnell Square East,53.35368976,-6.262372523
2237,Dublin Broadstone,Broadstone,53.35448459,-6.275650415
2238,Leeson St Lower,,53.33545345,-6.256251618
2239,Leeson St Lower,,53.33514474,-6.256038972
2240,Baggot St Lower,Fitzwilliam Street Upper,53.33643766,-6.24858307
2241,Parnell Square West,Parnell Square West,53.35230855,-6.263810742
2242,Crumlin Hospital,Drimnagh Road,53.32536852,-6.317568869
2243,Dublin Beresford Place,Abbey Street Lower,53.34890195,-6.255176994
2244,Dublin Beresford Place,Old Abbey Street,53.34874048,-6.25519861
2245,Dublin Dcu,Collins Avenue,53.38664829,-6.255542909
2246,George's Quay,,53.34736731,-6.252265639
2247,George's Quay,,53.34737585,-6.252235249
2248,National Museum,,53.34029603,-6.255498361
2249,Kildare Street,Kildare Street,53.34021584,-6.255546688
2250,Kildare Street,Kildare Street,53.34004758,-6.255718752
2251,Dublin Kildare Street,Kildare Street,53.34053746,-6.255413415
2252,Wellington Quay,Bachelors Walk,53.34586418,-6.263817293
2253,The Village,Upper Drumcondra Road,53.37519048,-6.250765745
2254,Glasnevin Avenue,Great Western Way,53.35507686,-6.269376923
2255,Mountjoy Street,Mountjoy Street,53.35639721,-6.268076469
2256,Western Way,Great Western Way,53.35504065,-6.269979311
2257,St Pappin's Road,Phibsboro Road,53.35512573,-6.273371074
2258,Broadstone,Phibsboro Road,53.3568839,-6.273750704
2259,Lindsay Grove,Prospect Road,53.36535535,-6.271589977
2260,Munster Street,Phibsboro Road,53.36362181,-6.272291246
2261,Phibsborough Road,Phibsboro Road,53.36273426,-6.272447365
2262,Gala Leisure Centre,Ballyfermot Road,53.34268762,-6.358803755
2263,Gala Leisure Centre,Ballyfermot Road,53.3426235,-6.358716107
2264,Clifden Road,Clifden Road,53.34131706,-6.361754866
2265,Oranmore Road,Clifden Road,53.33916244,-6.361281823
2266,Landen Road,Landen Road,53.33776556,-6.346679023
2267,Kylemore Avenue,Kylemore Road,53.33809494,-6.347747497
2268,Ballyfermot Crescent,Kylemore Road,53.34023477,-6.348445684
2269,Ballyfermot Road,Kylemore Road,53.34129873,-6.348689907
2270,Ballyfermot Rd Junc,Kylemore Road,53.34125174,-6.348541543
2271,Kylemore Road,Kylemore Road,53.34124255,-6.34852688
2272,Cherry Orchard Ave,Cherry Orchard Avenue,53.33577504,-6.360705943
2273,Croftwood Park,Cherry Orchard Avenue,53.33588037,-6.360521711
2274,Raheen Park Estate,Clifden Road,53.33702124,-6.360477948
2275,Clifden Drive,Raheen Park,53.33779018,-6.360838886
2276,Clifden Road,Clifden Road,53.34069763,-6.361808648
2277,Ballyfermot Comm Cen,Ballyfermot Road,53.34302796,-6.363296262
2278,Cherry Orchard Drive,Cherry Orchard Avenue,53.3356012,-6.365067245
2279,Cherry Orchard Drive,Cherry Orchard Avenue,53.33548606,-6.365191777
2280,Cherry Orchard Way,Cherry Orchard Avenue,53.33679353,-6.370097177
2281,Croftwood Crescent,Cherry Orchard Avenue,53.336914,-6.370362878
2282,Thomond Road,Decies Road,53.33911058,-6.345801041
2283,Decies Road,Decies Road,53.33923908,-6.345345548
2284,Lombard Street West,Lwr. Clanbrassil Street,53.33425082,-6.274920178
2285,Clanbrassil Street,Lwr. Clanbrassil Street,53.33289128,-6.275380456
2286,Kevin Street,New Street South,53.33817331,-6.272689493
2287,Long Lane,New Street South,53.33658443,-6.272828791
2288,New Street South,New Street South,53.33658044,-6.273174332
2289,New Street South,New Street South,53.33790737,-6.272324817
2290,New Street South,New Street South,53.33815556,-6.272705228
2291,St Johns Road West,,53.34565876,-6.296959098
2292,Castleforbes Business Centre,Upper Sherriff Street,53.35006685,-6.232342051
2293,East Wall Road,East Wall Road,53.3528641,-6.225811747
2294,Lally Road,Lally Road,53.34169654,-6.33077287
2295,Lally Road,Lally Road,53.34168877,-6.3302175
2296,Landen Road,Decies Road,53.34183372,-6.332870065
2297,Decies Road,Decies Road,53.34149449,-6.33367926
2298,Markievicz Park,Decies Road,53.34064707,-6.338007398
2299,Sarsfield Medical,Sarsfield Road,53.3419906,-6.327382265
2300,Inchicore Road,Inchicore Road,53.34208743,-6.310017253
2301,Camac Court,Inchicore Road,53.34196601,-6.315413635
2302,Grattan Crescent,Grattan Crescent,53.34118214,-6.319739696
2303,St Raphael's NS,Ballyfermot Road,53.34248066,-6.347067298
2304,St Raphael's NS,Ballyfermot Road,53.34245985,-6.34556626
2305,Markievicz Park,Ballyfermot Road,53.34190512,-6.341863214
2306,Markievicz Park,Ballyfermot Road,53.34178354,-6.341522513
2307,O'Hogan Road,Ballyfermot Road,53.34255171,-6.338594133
2308,Ballyfermot Road,Ballyfermot Road,53.34211509,-6.339512208
2309,Ramillies Road,Decies Road,53.33972302,-6.342653701
2310,Garryowen Road,Decies Road,53.34003328,-6.341695561
2311,Chapelizod Bypass,Con Colbert Road,53.34327186,-6.310511085
2312,Chapelizod Bypass,Con Colbert Road,53.34343711,-6.311390663
2313,Long Mile Road,Long Mile Road,53.32384176,-6.330449135
2314,Drimnagh Castle,Long Mile Road,53.32375898,-6.332884293
2315,Drimnagh Castle,Long Mile Road,53.32402445,-6.3319432
2316,Church Road,Church Road,53.3520557,-6.233116005
2317,Longmeadows,Sarsfield Road,53.34299278,-6.333485665
2318,Sarsfield Road,Ballyfermot Road,53.34284063,-6.332245056
2319,St Mary's Avenue,Sarsfield Road,53.34228226,-6.327671217
2320,Sarsfield Road,Sarsfield Road,53.34153226,-6.320987455
2321,Woodfield Place,Sarsfield Road,53.34164577,-6.320111939
2322,Blackditch Drive,Ballyfermot Road,53.343106,-6.363743832
2323,Clinic,Drumfin Road,53.34392936,-6.360212896
2324,Mary Queen of Angels BNS,Drumfin Road,53.34628122,-6.359341608
2325,42,Drumfinn Road,53.34658314,-6.359074677
2326,Cleggan Park,Ballyfermot Road,53.34335894,-6.367774177
2327,Cleggan Park,Ballyfermot Road,53.34346351,-6.368190708
2328,Spiddal Park,Spiddal Road,53.34038994,-6.367557189
2329,Ballyfermot Crescent,Kylemore Road,53.34016981,-6.348298019
2330,Thomond Road,Thomond Road,53.33828471,-6.346523787
2331,Cashel Road,Cashel Road,53.32040257,-6.305185227
2332,Cashel Road,Cashel Road,53.32041261,-6.305259883
2333,St Camilla's,Cashel Road,53.320212,-6.305057683
2334,Garda Station,Drumfin Road,53.34491948,-6.359664243
2335,Ballyfermot,Ballyfermot Road,53.34213816,-6.352847576
2336,Ballyfermot,Ballyfermot Road,53.34226911,-6.353217987
2337,Cherry Grove,Cromwellsfort Road,53.31663523,-6.322895542
2338,Cherry Grove,Cromwellsfort Road,53.31658623,-6.320691082
2339,Cromwellsfort Road,Cromwellsfort Road,53.31639938,-6.317636515
2340,Brookfield,Kimmage Road West,53.31268882,-6.30251926
2341,Whitehall Road Jn,Kimmage Road West,53.3128658,-6.305483846
